THÔNG TIN SP,,,,,,,,PHÂN LOẠI,GIÁ SX,TỒN KHO,,
PO212,PO212-KEMNHAT-XL,PO212,KEM NHẠT,XL,,,,,1,0,0 đ,
PO212,PO212-KEMNHAT-XXL,PO212,KEM NHẠT,XXL,,,,,1,0,0 đ,
116,RAY,PO213,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"118,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO213,PO213-BEDAM-M,PO213,BE ĐẬM,M,,,,,1,0,0 đ,
PO213,PO213-BEDAM-L,PO213,BE ĐẬM,L,,,,,1,0,0 đ,
PO213,PO213-BEDAM-XL,PO213,BE ĐẬM,XL,,,,,1,0,0 đ,
PO213,PO213-BEDAM-XXL,PO213,BE ĐẬM,XXL,,,,,1,0,0 đ,
117,CISCO,PO214,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"118,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO214,PO214-BENHAT-M,PO214,BE NHẠT,M,,,,,1,0,0 đ,
PO214,PO214-BENHAT-L,PO214,BE NHẠT,L,,,,,1,0,0 đ,
PO214,PO214-BENHAT-XL,PO214,BE NHẠT,XL,,,,,1,0,0 đ,
PO214,PO214-BENHAT-XXL,PO214,BE NHẠT,XXL,,,,,1,0,0 đ,
PO214,PO214-CAFE-M,PO214,CAFE,M,,,,,1,0,0 đ,
PO214,PO214-CAFE-L,PO214,CAFE,L,,,,,1,0,0 đ,
PO214,PO214-CAFE-XL,PO214,CAFE,XL,,,,,1,0,0 đ,
PO214,PO214-CAFE-XXL,PO214,CAFE,XXL,,,,,1,0,0 đ,
PO214,PO214-CAFESUA-M,PO214,CAFE SỮA,M,,,,,1,0,0 đ,
PO214,PO214-CAFESUA-L,PO214,CAFE SỮA,L,,,,,1,0,0 đ,
PO214,PO214-CAFESUA-XL,PO214,CAFE SỮA,XL,,,,,1,0,0 đ,
PO214,PO214-CAFESUA-XXL,PO214,CAFE SỮA,XXL,,,,,1,0,0 đ,
118,CLASSIC DIAMOND,PO215,AN NGUYÊN,PHỐI,REGULAR,,ÁO POLO,,"122,000 đ","2,387","291,214,000 đ",4%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO215,PO215-BEDAM-M,PO215,BE ĐẬM,M,,,,,1,0,0 đ,
PO215,PO215-BEDAM-L,PO215,BE ĐẬM,L,,,,,1,0,0 đ,
PO215,PO215-BEDAM-XL,PO215,BE ĐẬM,XL,,,,,1,0,0 đ,
PO215,PO215-BEDAM-XXL,PO215,BE ĐẬM,XXL,,,,,1,49,"5,978,000 đ",
PO215,PO215-DO-M,PO215,ĐỎ ĐÔ,M,,,,,1,0,0 đ,
PO215,PO215-DO-L,PO215,ĐỎ ĐÔ,L,,,,,1,0,0 đ,
PO215,PO215-DO-XL,PO215,ĐỎ ĐÔ,XL,,,,,1,0,0 đ,
PO215,PO215-DO-XXL,PO215,ĐỎ ĐÔ,XXL,,,,,1,0,0 đ,
PO215,PO215-NAVY-M,PO215,NAVY,M,,,,,0,711,"86,742,000 đ",
PO215,PO215-NAVY-L,PO215,NAVY,L,,,,,0,355,"43,310,000 đ",
PO215,PO215-NAVY-XL,PO215,NAVY,XL,,,,,0,316,"38,552,000 đ",
PO215,PO215-NAVY-XXL,PO215,NAVY,XXL,,,,,0,282,"34,404,000 đ",
PO215,PO215-XANHLA-M,PO215,XANH LÁ,M,,,,,0,332,"40,504,000 đ",
PO215,PO215-XANHLA-L,PO215,XANH LÁ,L,,,,,0,117,"14,274,000 đ",
PO215,PO215-XANHLA-XL,PO215,XANH LÁ,XL,,,,,1,54,"6,588,000 đ",
PO215,PO215-XANHLA-XXL,PO215,XANH LÁ,XXL,,,,,1,74,"9,028,000 đ",
PO215,PO215-TRANG-M,PO215,TRẮNG,M,,,,,1,0,0 đ,
PO215,PO215-TRANG-L,PO215,TRẮNG,L,,,,,1,0,0 đ,
PO215,PO215-TRANG-XL,PO215,TRẮNG,XL,,,,,1,0,0 đ,
PO215,PO215-TRANG-XXL,PO215,TRẮNG,XXL,,,,,1,7,"854,000 đ",
PO215,PO215-DEN-M,PO215,ĐEN,M,,,,,1,1,"122,000 đ",
PO215,PO215-DEN-L,PO215,ĐEN,L,,,,,1,0,0 đ,
PO215,PO215-DEN-XL,PO215,ĐEN,XL,,,,,1,0,0 đ,
PO215,PO215-DEN-XXL,PO215,ĐEN,XXL,,,,,1,0,0 đ,
PO215,PO215-KHAKI-M,PO215,KHAKI,M,,,,,1,85,"10,370,000 đ",
PO215,PO215-KHAKI-L,PO215,KHAKI,L,,,,,1,0,0 đ,
PO215,PO215-KHAKI-XL,PO215,KHAKI,XL,,,,,1,0,0 đ,
PO215,PO215-KHAKI-XXL,PO215,KHAKI,XXL,,,,,1,4,"488,000 đ",
119,TSHIRT BASIC US,PO217,TVT,PHỐI,REGULAR,,ÁO POLO,,"102,000 đ",117,"11,934,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO217,PO217-BEDAM-M,PO217,BE ĐẬM,M,,,,,1,0,0 đ,
PO217,PO217-BEDAM-L,PO217,BE ĐẬM,L,,,,,1,0,0 đ,
PO217,PO217-BEDAM-XL,PO217,BE ĐẬM,XL,,,,,1,20,"2,040,000 đ",
PO217,PO217-BEDAM-XXL,PO217,BE ĐẬM,XXL,,,,,1,49,"4,998,000 đ",
PO217,PO217-DEN-M,PO217,ĐEN,M,,,,,1,0,0 đ,
PO217,PO217-DEN-L,PO217,ĐEN,L,,,,,1,0,0 đ,
PO217,PO217-DEN-XL,PO217,ĐEN,XL,,,,,1,0,0 đ,
PO217,PO217-DEN-XXL,PO217,ĐEN,XXL,,,,,1,0,0 đ,
PO217,PO217-TRANG-M,PO217,TRẮNG,M,,,,,1,0,0 đ,
PO217,PO217-TRANG-L,PO217,TRẮNG,L,,,,,1,0,0 đ,
PO217,PO217-TRANG-XL,PO217,TRẮNG,XL,,,,,1,0,0 đ,
PO217,PO217-TRANG-XXL,PO217,TRẮNG,XXL,,,,,1,14,"1,428,000 đ",
PO217,PO217-REUNHAT-M,PO217,RÊU NHẠT,M,,,,,1,0,0 đ,
PO217,PO217-REUNHAT-L,PO217,RÊU NHẠT,L,,,,,1,0,0 đ,
PO217,PO217-REUNHAT-XL,PO217,RÊU NHẠT,XL,,,,,1,0,0 đ,
PO217,PO217-REUNHAT-XXL,PO217,RÊU NHẠT,XXL,,,,,1,34,"3,468,000 đ",
120,WIND,PO218,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"125,000 đ",15,"1,875,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO218,PO218-BENHAT-M,PO218,BE NHẠT,M,,,,,1,2,"250,000 đ",
PO218,PO218-BENHAT-L,PO218,BE NHẠT,L,,,,,1,0,0 đ,
PO218,PO218-BENHAT-XL,PO218,BE NHẠT,XL,,,,,1,0,0 đ,
PO218,PO218-BENHAT-XXL,PO218,BE NHẠT,XXL,,,,,1,13,"1,625,000 đ",
121,MILO,PO219,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"117,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO219,PO219-BE-M,PO219,BE,M,,,,,1,0,0 đ,
PO219,PO219-BE-L,PO219,BE,L,,,,,1,0,0 đ,
PO219,PO219-BE-XL,PO219,BE,XL,,,,,1,0,0 đ,
PO219,PO219-BE-XXL,PO219,BE,XXL,,,,,1,0,0 đ,
122,SIMON,PO220,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"120,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO220,PO220-BENHAT-M,PO220,BE NHẠT,M,,,,,1,0,0 đ,
PO220,PO220-BENHAT-L,PO220,BE NHẠT,L,,,,,1,0,0 đ,
PO220,PO220-BENHAT-XL,PO220,BE NHẠT,XL,,,,,1,0,0 đ,
PO220,PO220-BENHAT-XXL,PO220,BE NHẠT,XXL,,,,,1,0,0 đ,
123,TANKTOP,PO222,TVT,PHỐI,REGULAR,,ÁO POLO,,"95,000 đ",273,"25,935,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO222,PO222-TRANGKEM-M,PO222,TRẮNG KEM,M,,,,,1,0,0 đ,
PO222,PO222-TRANGKEM-L,PO222,TRẮNG KEM,L,,,,,1,0,0 đ,
PO222,PO222-TRANGKEM-XL,PO222,TRẮNG KEM,XL,,,,,1,0,0 đ,
PO222,PO222-TRANGKEM-XXL,PO222,TRẮNG KEM,XXL,,,,,1,15,"1,425,000 đ",
PO222,PO222-DEN-M,PO222,ĐEN,M,,,,,1,44,"4,180,000 đ",
PO222,PO222-DEN-L,PO222,ĐEN,L,,,,,1,60,"5,700,000 đ",
PO222,PO222-DEN-XL,PO222,ĐEN,XL,,,,,1,10,"950,000 đ",
PO222,PO222-DEN-XXL,PO222,ĐEN,XXL,,,,,1,33,"3,135,000 đ",
PO222,PO222-BE-M,PO222,BE,M,,,,,1,21,"1,995,000 đ",
PO222,PO222-BE-L,PO222,BE,L,,,,,1,62,"5,890,000 đ",
PO222,PO222-BE-XL,PO222,BE,XL,,,,,1,2,"190,000 đ",
PO222,PO222-BE-XXL,PO222,BE,XXL,,,,,1,26,"2,470,000 đ",
124,JEAN STRAIGHT,PO216,LC,PHỐI,REGULAR,,QUẦN DÀI,,"180,000 đ","1,594","286,920,000 đ",4%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO216,PO216-XANHNHAT-29,PO216,XANH NHẠT,29,,,,,0,147,"26,460,000 đ",#DIV/0!
PO216,PO216-XANHNHAT-30,PO216,XANH NHẠT,30,,,,,0,345,"62,100,000 đ",#DIV/0!
PO216,PO216-XANHNHAT-31,PO216,XANH NHẠT,31,,,,,0,396,"71,280,000 đ",#DIV/0!
PO216,PO216-XANHNHAT-32,PO216,XANH NHẠT,32,,,,,0,437,"78,660,000 đ",#DIV/0!
PO216,PO216-XANHNHAT-34,PO216,XANH NHẠT,34,,,,,0,190,"34,200,000 đ",#DIV/0!
PO216,PO216-XANHDAM-29,PO216,XANH ĐẬM,29,,,,,1,0,0 đ,#DIV/0!
PO216,PO216-XANHDAM-30,PO216,XANH ĐẬM,30,,,,,1,1,"180,000 đ",#DIV/0!
PO216,PO216-XANHDAM-31,PO216,XANH ĐẬM,31,,,,,1,0,0 đ,#DIV/0!
PO216,PO216-XANHDAM-32,PO216,XANH ĐẬM,32,,,,,1,78,"14,040,000 đ",#DIV/0!
PO216,PO216-XANHDAM-34,PO216,XANH ĐẬM,34,,,,,1,0,0 đ,#DIV/0!
PO216,PO216-DEN-29,PO216,ĐEN,29,,,,,1,0,0 đ,#DIV/0!
PO216,PO216-DEN-30,PO216,ĐEN,30,,,,,1,0,0 đ,#DIV/0!
PO216,PO216-DEN-31,PO216,ĐEN,31,,,,,1,0,0 đ,#DIV/0!
PO216,PO216-DEN-32,PO216,ĐEN,32,,,,,1,0,0 đ,#DIV/0!
PO216,PO216-DEN-34,PO216,ĐEN,34,,,,,1,0,0 đ,#DIV/0!
125, TÚI TOTE V2,PO223,CAVA,PHỐI,REGULAR,,ÁO POLO,,"51,000 đ",29,"1,479,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO223,PO223-BE,PO223,BE,,,,,,1,29,"1,479,000 đ",
126,BOXER AMIDE V2,PO233,PCT,PHỐI,REGULAR,,BOXER,,"28,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO233,PO233-GHI-M,PO233,GHI,M,,,,,1,0,0 đ,
PO233,PO233-GHI-L,PO233,GHI,L,,,,,1,0,0 đ,
PO233,PO233-GHI-XL,PO233,GHI,XL,,,,,1,0,0 đ,
PO233,PO233-GHI-XXL,PO233,GHI,XXL,,,,,1,0,0 đ,
PO233,PO233-DEN-M,PO233,ĐEN,M,,,,,1,0,0 đ,
PO233,PO233-DEN-L,PO233,ĐEN,L,,,,,1,0,0 đ,
PO233,PO233-DEN-XL,PO233,ĐEN,XL,,,,,1,0,0 đ,
PO233,PO233-DEN-XXL,PO233,ĐEN,XXL,,,,,1,0,0 đ,
127,LOKI,PO225,A THANH,PHỐI,REGULAR,,ÁO POLO,,"118,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO225,PO225-NAVY-M,PO225,NAVY,M,,,,,1,0,0 đ,
PO225,PO225-NAVY-L,PO225,NAVY,L,,,,,1,0,0 đ,
PO225,PO225-NAVY-XL,PO225,NAVY,XL,,,,,1,0,0 đ,
PO225,PO225-NAVY-XXL,PO225,NAVY,XXL,,,,,1,0,0 đ,
128,WICK,PO226,A THANH,PHỐI,REGULAR,,ÁO POLO,,"117,000 đ",708,"82,836,000 đ",1%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO226,PO226-BEDAM-M,PO226,BE ĐẬM,M,,,,,0,184,"21,528,000 đ",
PO226,PO226-BEDAM-L,PO226,BE ĐẬM,L,,,,,0,260,"30,420,000 đ",
PO226,PO226-BEDAM-XL,PO226,BE ĐẬM,XL,,,,,0,178,"20,826,000 đ",
PO226,PO226-BEDAM-XXL,PO226,BE ĐẬM,XXL,,,,,1,86,"10,062,000 đ",
129,ZION,PO227,A THANH,PHỐI,REGULAR,,ÁO POLO,,"120,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO227,PO227-XAMDAM-M,PO227,XÁM ĐẬM,M,,,,,1,0,0 đ,
PO227,PO227-XAMDAM-L,PO227,XÁM ĐẬM,L,,,,,1,0,0 đ,
PO227,PO227-XAMDAM-XL,PO227,XÁM ĐẬM,XL,,,,,1,0,0 đ,
PO227,PO227-XAMDAM-XXL,PO227,XÁM ĐẬM,XXL,,,,,1,0,0 đ,
130,GIN,PO229,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"129,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO229,PO229-BENHAT-M,PO229,BE NHẠT,M,,,,,1,0,0 đ,
PO229,PO229-BENHAT-L,PO229,BE NHẠT,L,,,,,1,0,0 đ,
PO229,PO229-BENHAT-XL,PO229,BE NHẠT,XL,,,,,1,0,0 đ,
PO229,PO229-BENHAT-XXL,PO229,BE NHẠT,XXL,,,,,1,0,0 đ,
131,MAVEN,PO230,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"127,000 đ",166,"21,082,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO230,PO230-NAVY-M,PO230,NAVY,M,,,,,1,87,"11,049,000 đ",
PO230,PO230-NAVY-L,PO230,NAVY,L,,,,,1,32,"4,064,000 đ",
PO230,PO230-NAVY-XL,PO230,NAVY,XL,,,,,1,25,"3,175,000 đ",
PO230,PO230-NAVY-XXL,PO230,NAVY,XXL,,,,,1,22,"2,794,000 đ",
132,JUSTIN,PO237,A THANH,PHỐI,REGULAR,,ÁO POLO,,"145,000 đ",16,"2,320,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO237,PO237-KEM-S,PO237,KEM,S,,,,,1,0,0 đ,
PO237,PO237-KEM-M,PO237,KEM,M,,,,,1,0,0 đ,
PO237,PO237-KEM-L,PO237,KEM,L,,,,,1,0,0 đ,
PO237,PO237-KEM-XL,PO237,KEM,XL,,,,,1,16,"2,320,000 đ",
PO237,PO237-NAVY-S,PO237,NAVY,S,,,,,1,0,0 đ,
PO237,PO237-NAVY-M,PO237,NAVY,M,,,,,1,0,0 đ,
PO237,PO237-NAVY-L,PO237,NAVY,L,,,,,1,0,0 đ,
PO237,PO237-NAVY-XL,PO237,NAVY,XL,,,,,1,0,0 đ,
133,SANTO,PO238,A THANH,PHỐI,REGULAR,,ÁO POLO,,"135,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO238,PO238-TRANG-S,PO238,TRẮNG,S,,,,,1,0,0 đ,
PO238,PO238-TRANG-M,PO238,TRẮNG,M,,,,,1,0,0 đ,
PO238,PO238-TRANG-L,PO238,TRẮNG,L,,,,,1,0,0 đ,
PO238,PO238-TRANG-XL,PO238,TRẮNG,XL,,,,,1,0,0 đ,
PO238,PO238-BE-S,PO238,BE,S,,,,,1,0,0 đ,
PO238,PO238-BE-M,PO238,BE,M,,,,,1,0,0 đ,
PO238,PO238-BE-L,PO238,BE,L,,,,,1,0,0 đ,
PO238,PO238-BE-XL,PO238,BE,XL,,,,,1,0,0 đ,
134,BAZIL,PO239,A THANH,PHỐI,REGULAR,,ÁO POLO,,"135,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO239,PO239-KEM-S,PO239,KEM,S,,,,,1,0,0 đ,
PO239,PO239-KEM-M,PO239,KEM,M,,,,,1,0,0 đ,
PO239,PO239-KEM-L,PO239,KEM,L,,,,,1,0,0 đ,
PO239,PO239-KEM-XL,PO239,KEM,XL,,,,,1,0,0 đ,
135,DEAN,PO240,AN NGUYÊN,PHỐI,REGULAR,,ÁO POLO,,"128,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO240,PO240-CAFESUA-M,PO240,CAFE SỮA,M,,,,,1,0,0 đ,
PO240,PO240-CAFESUA-L,PO240,CAFE SỮA,L,,,,,1,0,0 đ,
PO240,PO240-CAFESUA-XL,PO240,CAFE SỮA,XL,,,,,1,0,0 đ,
PO240,PO240-CAFESUA-XXL,PO240,CAFE SỮA,XXL,,,,,1,0,0 đ,
136,RUM,PO241,TVT,PHỐI,REGULAR,,ÁO POLO,,"128,000 đ",1,"128,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO241,PO241-KEMNHAT-M,PO241,KEM NHẠT,M,,,,,1,0,0 đ,
PO241,PO241-KEMNHAT-L,PO241,KEM NHẠT,L,,,,,1,0,0 đ,
PO241,PO241-KEMNHAT-XL,PO241,KEM NHẠT,XL,,,,,1,0,0 đ,
PO241,PO241-KEMNHAT-XXL,PO241,KEM NHẠT,XXL,,,,,1,1,"128,000 đ",
137,PHILIP,PO242,TVT,PHỐI,REGULAR,,ÁO POLO,,"128,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO242,PO242-KEMNHAT-M,PO242,KEM NHẠT,M,,,,,1,0,0 đ,
PO242,PO242-KEMNHAT-L,PO242,KEM NHẠT,L,,,,,1,0,0 đ,
PO242,PO242-KEMNHAT-XL,PO242,KEM NHẠT,XL,,,,,1,0,0 đ,
PO242,PO242-KEMNHAT-XXL,PO242,KEM NHẠT,XXL,,,,,1,0,0 đ,
138,MARCO,PO243,TVT,PHỐI,REGULAR,,ÁO POLO,,"128,000 đ",8,"1,024,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO243,PO243-CAFE-M,PO243,CAFE,M,,,,,1,0,0 đ,
PO243,PO243-CAFE-L,PO243,CAFE,L,,,,,1,0,0 đ,
PO243,PO243-CAFE-XL,PO243,CAFE,XL,,,,,1,0,0 đ,
PO243,PO243-CAFE-XXL,PO243,CAFE,XXL,,,,,1,0,0 đ,
PO243,PO243-KEMVANG-M,PO243,KEM VÀNG,M,,,,,1,0,0 đ,
PO243,PO243-KEMVANG-L,PO243,KEM VÀNG,L,,,,,1,0,0 đ,
PO243,PO243-KEMVANG-XL,PO243,KEM VÀNG,XL,,,,,1,0,0 đ,
PO243,PO243-KEMVANG-XXL,PO243,KEM VÀNG,XXL,,,,,1,8,"1,024,000 đ",
139,LIO,PO244,TVT,PHỐI,REGULAR,,ÁO THUN,,"117,000 đ",48,"5,616,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO244,PO244-TRANG-M,PO244,TRẮNG,M,,,,,1,0,0 đ,
PO244,PO244-TRANG-L,PO244,TRẮNG,L,,,,,1,0,0 đ,
PO244,PO244-TRANG-XL,PO244,TRẮNG,XL,,,,,1,8,"936,000 đ",
PO244,PO244-TRANG-XXL,PO244,TRẮNG,XXL,,,,,1,40,"4,680,000 đ",
PO244,PO244-BE-M,PO244,BE,M,,,,,1,0,0 đ,
PO244,PO244-BE-L,PO244,BE,L,,,,,1,0,0 đ,
PO244,PO244-BE-XL,PO244,BE,XL,,,,,1,0,0 đ,
PO244,PO244-BE-XXL,PO244,BE,XXL,,,,,1,0,0 đ,
140,NEO,PO245,TVT,PHỐI,REGULAR,,ÁO THUN,,"115,000 đ",7,"805,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO245,PO245-TRANG-M,PO245,TRẮNG,M,,,,,1,0,0 đ,
PO245,PO245-TRANG-L,PO245,TRẮNG,L,,,,,1,0,0 đ,
PO245,PO245-TRANG-XL,PO245,TRẮNG,XL,,,,,1,0,0 đ,
PO245,PO245-TRANG-XXL,PO245,TRẮNG,XXL,,,,,1,7,"805,000 đ",
PO245,PO245-DEN-M,PO245,ĐEN,M,,,,,1,0,0 đ,
PO245,PO245-DEN-L,PO245,ĐEN,L,,,,,1,0,0 đ,
PO245,PO245-DEN-XL,PO245,ĐEN,XL,,,,,1,0,0 đ,
PO245,PO245-DEN-XXL,PO245,ĐEN,XXL,,,,,1,0,0 đ,
141,PIXEL,PO246,AN NGUYÊN,PHỐI,REGULAR,,ÁO POLO,,"128,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO246,PO246-BENHAT-M,PO246,BE NHẠT,M,,,,,1,0,0 đ,
PO246,PO246-BENHAT-L,PO246,BE NHẠT,L,,,,,1,0,0 đ,
PO246,PO246-BENHAT-XL,PO246,BE NHẠT,XL,,,,,1,0,0 đ,
PO246,PO246-BENHAT-XXL,PO246,BE NHẠT,XXL,,,,,1,0,0 đ,
142,SANI,PO247,A THANH,PHỐI,REGULAR,,ÁO POLO,,"120,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO247,PO247-KEMNHAT-M,PO247,KEM NHẠT,M,,,,,1,0,0 đ,
PO247,PO247-KEMNHAT-L,PO247,KEM NHẠT,L,,,,,1,0,0 đ,
PO247,PO247-KEMNHAT-XL,PO247,KEM NHẠT,XL,,,,,1,0,0 đ,
PO247,PO247-KEMNHAT-XXL,PO247,KEM NHẠT,XXL,,,,,1,0,0 đ,
143,MODI,PO248,A THANH,PHỐI,REGULAR,,ÁO POLO,,"120,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO248,PO248-DEN-M,PO248,ĐEN,M,,,,,1,0,0 đ,
PO248,PO248-DEN-L,PO248,ĐEN,L,,,,,1,0,0 đ,
PO248,PO248-DEN-XL,PO248,ĐEN,XL,,,,,1,0,0 đ,
PO248,PO248-DEN-XXL,PO248,ĐEN,XXL,,,,,1,0,0 đ,
144,NOAH,PO234,A THANH,PHỐI,REGULAR,,ÁO POLO,,"116,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO234,PO234-NAVY-M,PO234,NAVY,M,,,,,1,0,0 đ,
PO234,PO234-NAVY-L,PO234,NAVY,L,,,,,1,0,0 đ,
PO234,PO234-NAVY-XL,PO234,NAVY,XL,,,,,1,0,0 đ,
PO234,PO234-NAVY-XXL,PO234,NAVY,XXL,,,,,1,0,0 đ,
145,KANE,PO235,A THANH,PHỐI,REGULAR,,ÁO POLO,,"119,000 đ",44,"5,236,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO235,PO235-BEDAM-M,PO235,BE ĐẬM,M,,,,,1,43,"5,117,000 đ",
PO235,PO235-BEDAM-L,PO235,BE ĐẬM,L,,,,,1,0,0 đ,
PO235,PO235-BEDAM-XL,PO235,BE ĐẬM,XL,,,,,1,0,0 đ,
PO235,PO235-BEDAM-XXL,PO235,BE ĐẬM,XXL,,,,,1,0,0 đ,
PO235,PO235-NAVY-M,PO235,NAVY,M,,,,,1,0,0 đ,
PO235,PO235-NAVY-L,PO235,NAVY,L,,,,,1,0,0 đ,
PO235,PO235-NAVY-XL,PO235,NAVY,XL,,,,,1,1,"119,000 đ",
PO235,PO235-NAVY-XXL,PO235,NAVY,XXL,,,,,1,0,0 đ,
146,WADE,PO236,A THANH,PHỐI,REGULAR,,ÁO POLO,,"119,000 đ",44,"5,236,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO236,PO236-NAVY-M,PO236,NAVY,M,,,,,1,44,"5,236,000 đ",
PO236,PO236-NAVY-L,PO236,NAVY,L,,,,,1,0,0 đ,
PO236,PO236-NAVY-XL,PO236,NAVY,XL,,,,,1,0,0 đ,
PO236,PO236-NAVY-XXL,PO236,NAVY,XXL,,,,,1,0,0 đ,
147,KAKI STRAIGHT,PO249,LC,PHỐI,REGULAR,,QUẦN DÀI,,"177,000 đ",156,"27,612,000 đ",0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO249,PO249-DEN-29,PO249,ĐEN,29,,,,,1,1,"177,000 đ",
PO249,PO249-DEN-30,PO249,ĐEN,30,,,,,1,1,"177,000 đ",
PO249,PO249-DEN-31,PO249,ĐEN,31,,,,,1,0,0 đ,
PO249,PO249-DEN-32,PO249,ĐEN,32,,,,,1,0,0 đ,
PO249,PO249-DEN-34,PO249,ĐEN,34,,,,,1,0,0 đ,
PO249,PO249-BE-29,PO249,BE,29,,,,,1,0,0 đ,
PO249,PO249-BE-30,PO249,BE,30,,,,,1,0,0 đ,
PO249,PO249-BE-31,PO249,BE,31,,,,,1,0,0 đ,
PO249,PO249-BE-32,PO249,BE,32,,,,,1,0,0 đ,
PO249,PO249-BE-34,PO249,BE,34,,,,,1,0,0 đ,
PO249,PO249-NAU-29,PO249,NÂU,29,,,,,1,1,"177,000 đ",
PO249,PO249-NAU-30,PO249,NÂU,30,,,,,1,73,"12,921,000 đ",
PO249,PO249-NAU-31,PO249,NÂU,31,,,,,1,45,"7,965,000 đ",
PO249,PO249-NAU-32,PO249,NÂU,32,,,,,1,35,"6,195,000 đ",
PO249,PO249-NAU-34,PO249,NÂU,34,,,,,1,0,0 đ,
148,MONO,PO250,A BẢO,PHỐI,REGULAR,,ÁO POLO,,"129,000 đ",0,0 đ,0%
,,MÃ SP,MÀU,SIZE,,,,,DAY,TỒN KHO,TỔNG TIỀN,
PO250,PO250-BENHAT-M,PO250,BE NHẠT,M,,,,,1,0,0 đ,
PO250,PO250-BENHAT-L,PO250,BE NHẠT,L,,,,,1,0,0 đ,
PO250,PO250-BENHAT-XL,PO250,BE NHẠT,XL,,,,,1,0,0 đ,
